# h00,h01,h02,h10,h11,h12,h20,h21,h22
1.617346517741680145e-02,-2.063531894236803055e-03,1.339041744358837605e-03,2.744946070015430450e-02,2.535648271441459656e-02,-5.377247580327093601e-04,-4.787911195307970047e-03,-2.798926457762718201e-02,3.841035533696413040e-03
3.127724677324295044e-02,2.160323970019817352e-02,-2.922549284994602203e-02,1.731511577963829041e-02,5.913142859935760498e-02,-5.370952561497688293e-02,1.792039535939693451e-02,-1.627703383564949036e-02,-1.134075317531824112e-02
1.348517369478940964e-03,1.550589688122272491e-02,3.666513413190841675e-02,-3.311439184471964836e-03,-1.593531481921672821e-02,-6.534351408481597900e-02,1.333279162645339966e-02,1.599103957414627075e-02,2.233337610960006714e-02
2.696643173694610596e-01,9.553941339254379272e-02,-6.182397156953811646e-02,2.756104767322540283e-01,1.128062140196561813e-02,-2.252314388751983643e-01,2.093807011842727661e-01,-1.189241744577884674e-02,-1.598863750696182251e-01
-5.029040575027465820e-01,-1.783347576856613159e-01,1.970874369144439697e-01,-4.735290706157684326e-01,1.920921653509140015e-01,6.034450531005859375e-01,-3.141202330589294434e-01,1.299091875553131104e-01,5.198857784271240234e-01
-3.658433677628636360e-03,1.043508201837539673e-02,2.541085239499807358e-03,-8.154045790433883667e-03,3.907891362905502319e-02,1.432198379188776016e-02,-2.730811387300491333e-02,-1.218528300523757935e-02,3.535156697034835815e-02
-3.877123352140188217e-03,-1.890357024967670441e-02,-8.451806381344795227e-03,3.961946349591016769e-03,6.961069535464048386e-03,-3.949994686990976334e-03,3.417952358722686768e-02,-1.566410250961780548e-02,-2.269978262484073639e-02
-1.338319033384323120e-01,2.755371667444705963e-02,6.547189503908157349e-02,-1.321650296449661255e-01,-1.987135969102382660e-02,1.227971762418746948e-01,5.949567630887031555e-02,-9.393217414617538452e-02,-1.094250604510307312e-01
1.643931865692138672e-01,-2.113995887339115143e-02,-1.316791772842407227e-01,1.616137772798538208e-01,-7.628506422042846680e-02,-2.414764165878295898e-01,1.323376595973968506e-01,-1.415588892996311188e-02,-1.205926984548568726e-01
2.205816209316253662e-01,1.525635123252868652e-01,4.286069306544959545e-04,1.958280503749847412e-01,-5.601777881383895874e-02,-2.465827763080596924e-01,8.072747290134429932e-02,-1.782067716121673584e-01,-1.602269858121871948e-01
-1.018774881958961487e-01,-7.318159192800521851e-02,5.277509801089763641e-03,-7.728102058172225952e-02,-7.215816993266344070e-03,5.066913366317749023e-02,-5.186804383993148804e-02,1.329928264021873474e-02,6.975703686475753784e-02
-7.010260969400405884e-02,1.975591480731964111e-02,6.956109404563903809e-02,-3.370183333754539490e-02,7.594170421361923218e-02,8.475069701671600342e-02,-3.827460482716560364e-02,2.428942546248435974e-02,4.994358494877815247e-02
2.010863120460726350e-08,9.571736292457444506e-09,-7.465507323445308430e-09,1.651008929570707551e-08,-9.383446908373116457e-09,-3.347877708392843488e-08,1.010819516977790045e-08,-1.493127044227549050e-08,-2.945084531802422134e-08
4.092054069042205811e-02,-7.169409655034542084e-03,-2.781541785225272179e-03,4.350516572594642639e-02,4.157849028706550598e-02,-2.837164211086928844e-04,4.758552834391593933e-02,5.928896740078926086e-02,3.524560853838920593e-02
-2.800432330474222908e-09,-2.989029024291767200e-09,-5.608292052983188114e-09,-5.042279482836420357e-09,-2.931037190734286924e-09,-1.971109497844736325e-09,3.625143518704021517e-10,-8.524250638686226011e-09,4.827316768540867997e-09
2.287594415247440338e-02,-1.450608577579259872e-02,2.461476065218448639e-02,1.761115272529423237e-03,3.045573085546493530e-02,-1.398912351578474045e-02,8.947031456045806408e-04,1.430441066622734070e-02,-5.420935805886983871e-03
-1.893658749759197235e-02,3.073649294674396515e-02,-2.610178478062152863e-02,-3.622992429882287979e-03,-3.127299423795193434e-04,-3.491987287998199463e-02,-2.515846677124500275e-02,-1.061333995312452316e-02,1.909727044403553009e-02
2.101886086165904999e-02,-1.910536549985408783e-02,1.516741793602705002e-02,-3.608888946473598480e-03,1.122918725013732910e-02,4.809018224477767944e-03,-1.462232042104005814e-02,-3.933700919151306152e-02,4.481622308958321810e-04
-1.609358005225658417e-02,-2.222494781017303467e-02,3.445825725793838501e-02,1.072920020669698715e-02,3.363283816725015640e-03,-1.852432079613208771e-02,-2.457839809358119965e-02,-1.986297033727169037e-02,4.166905954480171204e-02
1.397137809544801712e-02,1.926542376168072224e-03,-4.463882744312286377e-02,-2.261882834136486053e-02,1.164537575095891953e-02,5.672660190612077713e-03,-2.148365974426269531e-02,1.483669131994247437e-02,-2.795236557722091675e-02
2.746607735753059387e-02,7.224910892546176910e-03,-2.057328447699546814e-02,-1.369300414808094501e-03,3.972566500306129456e-02,-5.619877949357032776e-03,-2.219383139163255692e-03,-6.345612462610006332e-03,1.996147260069847107e-02
2.648707032203674316e-01,8.916018903255462646e-02,-9.975344687700271606e-02,2.757520377635955811e-01,-1.963936723768711090e-02,-3.356734216213226318e-01,1.464035660028457642e-01,-9.254074096679687500e-02,-2.524056732654571533e-01
-9.301914833486080170e-03,-8.524511358700692654e-04,1.481263898313045502e-02,-1.207891479134559631e-02,-1.426898874342441559e-02,2.336254110559821129e-03,-2.340798266232013702e-02,-2.742180600762367249e-02,2.479846589267253876e-02
-4.871620330959558487e-03,-2.821006625890731812e-02,1.433959882706403732e-02,-8.905149996280670166e-03,-1.948358141817152500e-03,-1.364180725067853928e-02,1.708747632801532745e-02,-1.904320344328880310e-02,2.020018361508846283e-02
-1.712961861244366446e-08,-7.194690176959284145e-09,2.030119850005007720e-09,-5.764295707422206760e-09,-8.978581211849245847e-10,3.535162607093411680e-09,-1.077746558664216536e-09,1.613679301293302615e-09,7.733842899426690565e-09
2.101929858326911926e-02,-2.915952168405056000e-02,-4.700842779129743576e-03,-3.834092617034912109e-02,2.934865653514862061e-02,9.750537574291229248e-03,2.607374452054500580e-02,5.372845102101564407e-03,-1.470034569501876831e-02
2.797922305762767792e-02,3.897540271282196045e-02,-3.015816211700439453e-02,-5.094748921692371368e-03,5.518180131912231445e-02,-2.073776163160800934e-02,2.218910679221153259e-02,8.536976762115955353e-03,2.754097245633602142e-02
-3.741296706721186638e-03,-3.532578051090240479e-02,4.776697978377342224e-02,1.367270201444625854e-02,8.188181370496749878e-02,4.988136142492294312e-02,1.223070453852415085e-02,-5.785986781120300293e-03,1.298219151794910431e-02
-9.206923097372055054e-02,4.347438365221023560e-02,8.126038312911987305e-02,-2.951178885996341705e-02,1.136153563857078552e-01,1.093898341059684753e-01,-9.114962816238403320e-02,-1.189174577593803406e-01,1.284915581345558167e-02
4.701803624629974365e-02,-4.097449779510498047e-02,-2.097758930176496506e-03,-3.008112125098705292e-02,4.593534395098686218e-02,1.526222843676805496e-02,8.517611771821975708e-03,-8.347087539732456207e-03,1.241241209208965302e-02
-1.173219177871942520e-02,3.767267242074012756e-02,2.881295792758464813e-02,-1.430699229240417480e-02,4.232544451951980591e-02,3.719052299857139587e-02,-9.781392291188240051e-03,2.348256483674049377e-02,1.801583543419837952e-02
-3.727656230330467224e-02,1.963028311729431152e-02,-8.342699729837477207e-04,1.730157248675823212e-02,3.930802922695875168e-03,-4.293239675462245941e-03,1.569156534969806671e-02,-2.283803559839725494e-02,6.706473976373672485e-02
1.594803109765052795e-02,-4.791123792529106140e-02,1.472315192222595215e-02,2.005783142521977425e-03,-8.623810112476348877e-02,1.354922354221343994e-02,-2.311526983976364136e-02,-6.168656796216964722e-02,4.475710168480873108e-02
2.026715874671936035e-02,2.438973635435104370e-02,6.093725189566612244e-02,-2.879343926906585693e-02,-2.859269641339778900e-02,4.545505158603191376e-03,-2.759640477597713470e-02,-1.698776893317699432e-02,-2.944766730070114136e-02
-1.891854219138622284e-02,2.685230039060115814e-02,3.526933863759040833e-02,-5.744107440114021301e-02,1.454482320696115494e-03,1.868879050016403198e-02,-3.769078478217124939e-02,-1.469185482710599899e-02,1.450478844344615936e-02
3.797989338636398315e-02,-3.968999534845352173e-02,4.686504136770963669e-03,1.370214391499757767e-02,4.963231738656759262e-03,1.377145666629076004e-02,1.148032210767269135e-02,-3.320025652647018433e-02,9.089771658182144165e-03
-4.244679585099220276e-02,-2.388180000707507133e-03,2.498311363160610199e-02,-6.773889996111392975e-03,2.566876634955406189e-02,-8.069434203207492828e-03,-1.216411218047142029e-02,-3.185689076781272888e-02,4.560870304703712463e-02
-1.373014133423566818e-02,-1.627037418074905872e-03,3.785171359777450562e-02,-2.081474103033542633e-02,2.707879990339279175e-02,7.350300252437591553e-02,-3.255047276616096497e-02,-8.277412503957748413e-03,4.336393997073173523e-02
-4.949903115630149841e-02,-5.528176669031381607e-03,4.192356765270233154e-02,-4.653933644294738770e-02,1.384745351970195770e-02,4.653859883546829224e-02,-4.235486313700675964e-02,2.036090241745114326e-03,5.049879476428031921e-02
4.900425672531127930e-03,-1.650484092533588409e-02,-1.751341298222541809e-02,-4.335248470306396484e-02,4.802917689085006714e-02,-4.488402605056762695e-02,3.015973791480064392e-02,9.794635698199272156e-03,1.335499249398708344e-02
2.741853147745132446e-02,1.237114053219556808e-02,-1.407813630066812038e-03,3.524333611130714417e-02,4.305473342537879944e-02,6.803636439144611359e-03,1.855444535613059998e-02,-4.770203027874231339e-03,-3.243892686441540718e-03
-3.304837271571159363e-02,-4.485275223851203918e-02,-2.860564179718494415e-02,7.151682395488023758e-03,1.233200356364250183e-02,-7.843321189284324646e-03,-4.693554248660802841e-03,1.230697799474000931e-02,-1.747636497020721436e-02
2.302734536385742103e-08,6.746016367742413422e-08,4.625998073493065021e-08,8.752475189055530791e-09,5.334364772124899901e-08,2.746700999978202162e-08,-2.471547055904466106e-08,-1.364128188185986801e-08,-1.362218426947947592e-08
2.380760386586189270e-03,-2.577734645456075668e-03,8.661758154630661011e-03,1.273038703948259354e-02,1.291181333363056183e-02,1.375728007405996323e-02,1.344385929405689240e-02,1.004884392023086548e-02,1.532033737748861313e-02
5.589111840009763910e-09,3.734964337809287827e-09,3.027403439048725886e-09,3.736299269974097115e-09,3.336732001812947601e-09,-6.115397077621764765e-10,7.539846968995789211e-09,8.394387407406611601e-09,3.560467032315273173e-09
-8.306385949254035950e-03,2.774182008579373360e-03,-2.383140102028846741e-02,4.045074060559272766e-02,9.524871595203876495e-03,-3.525068610906600952e-02,4.177668318152427673e-02,1.428464055061340332e-02,-1.474812999367713928e-02
1.213495153933763504e-02,3.354306798428297043e-03,2.615192346274852753e-02,-1.970658078789710999e-02,-2.113964967429637909e-02,1.753459498286247253e-02,1.654459047131240368e-03,-1.224399451166391373e-02,1.266170945018529892e-02
3.691815919637519983e-08,5.946665382339233474e-08,4.483139548483450199e-08,4.430848221659289266e-08,5.612355025164106337e-08,3.043619400955321908e-08,3.680180826748369327e-09,1.568558261055841285e-08,1.788517112188969804e-09
2.729539014399051666e-02,4.580996558070182800e-02,1.748454198241233826e-02,8.755034767091274261e-03,4.471557959914207458e-02,-1.970956474542617798e-02,2.455494366586208344e-03,1.114505901932716370e-02,-2.229112759232521057e-02
5.791054604742384981e-07,8.959614774539659265e-07,5.362888941817800514e-07,6.992494263613480143e-07,1.069310087586927693e-06,5.687547854904551059e-07,3.509387624944793060e-07,5.246404271019855514e-07,1.200250920874168514e-07
-9.927257196977734566e-04,-3.710365667939186096e-02,-1.850145496428012848e-02,-2.280355058610439301e-02,7.688055280596017838e-03,-7.722341455519199371e-03,-1.467529032379388809e-02,-4.997070878744125366e-02,-4.031622037291526794e-02
8.983505889773368835e-03,-3.366770967841148376e-02,-4.336043074727058411e-02,6.582017522305250168e-03,2.889397367835044861e-02,-2.321579959243535995e-03,-1.967441849410533905e-02,3.599428106099367142e-03,-1.685461215674877167e-02
-3.899029269814491272e-02,-3.131210431456565857e-02,-2.541803754866123199e-02,-1.339375507086515427e-02,-4.410051740705966949e-03,-1.783143915235996246e-02,-1.171474158763885498e-02,-7.333948276937007904e-03,-8.204027079045772552e-03
2.961851350846700370e-06,3.922688392776763067e-06,2.696853698580525815e-06,3.284736067143967375e-06,4.258541139279259369e-06,2.550162662373622879e-06,1.615840119484346360e-06,1.864765749814978335e-06,5.232751050243678037e-07
-4.478884115815162659e-02,-1.843294687569141388e-02,-4.216352105140686035e-02,2.549326512962579727e-03,8.889474906027317047e-03,-9.671396017074584961e-02,-1.281523960642516613e-03,1.959934830665588379e-03,-6.903417408466339111e-02
-2.846740745007991791e-02,1.127919275313615799e-02,1.027145143598318100e-02,-2.558421529829502106e-02,-1.293985452502965927e-02,4.357828758656978607e-03,3.821653081104159355e-03,-1.195452734827995300e-02,1.364671532064676285e-02
-2.607177011668682098e-02,-1.911633089184761047e-02,-2.497243462130427361e-03,-1.861676201224327087e-02,9.970831684768199921e-03,8.246787823736667633e-03,-4.366755951195955276e-03,1.794815325411036611e-04,-3.732122480869293213e-03
-3.945797681808471680e-03,5.351071432232856750e-02,3.425606340169906616e-02,3.261458501219749451e-02,1.152524724602699280e-01,7.284695655107498169e-02,1.417726278305053711e-03,4.936996102333068848e-02,1.226287335157394409e-02
7.334162294864654541e-02,1.630575805902481079e-01,6.107448786497116089e-02,1.634181290864944458e-01,2.958590686321258545e-01,9.780213981866836548e-02,6.000881642103195190e-02,1.162099689245223999e-01,-5.305008497089147568e-03
-5.798470601439476013e-02,-6.776718795299530029e-02,-2.008696272969245911e-02,-5.397000536322593689e-02,-1.822585798799991608e-02,3.543766587972640991e-02,-1.603746903128921986e-03,3.246930241584777832e-02,2.801540866494178772e-02
2.472410723567008972e-02,1.445458736270666122e-02,4.901082254946231842e-03,3.908413276076316833e-02,-2.795063890516757965e-03,-3.477446734905242920e-02,3.243181109428405762e-02,2.557452535256743431e-03,-1.605738140642642975e-02
2.850142307579517365e-02,4.407632723450660706e-02,2.663613110780715942e-02,5.093384161591529846e-02,9.232880175113677979e-02,6.221879273653030396e-02,2.017553523182868958e-02,3.696931153535842896e-02,1.960569433867931366e-02
-3.397068008780479431e-02,-2.226493693888187408e-02,-9.258889476768672466e-04,-7.798375934362411499e-02,-4.437251761555671692e-02,1.493569230660796165e-03,-3.874088823795318604e-02,-2.086719032377004623e-03,-7.331370376050472260e-03
3.213990852236747742e-02,-2.243482880294322968e-02,-2.013394981622695923e-02,-2.420182339847087860e-03,-2.969751320779323578e-02,1.545134931802749634e-02,3.617434995248913765e-03,-7.236418779939413071e-03,1.450834143906831741e-02
8.660595864057540894e-03,-8.293604478240013123e-03,-9.503725916147232056e-03,1.147055905312299728e-02,6.816789042204618454e-03,-9.162173606455326080e-03,4.439637437462806702e-02,9.934765985235571861e-04,-1.729302224703133106e-03
-7.277340441942214966e-02,3.153479890897870064e-03,3.000137954950332642e-02,-9.426411241292953491e-02,4.450986534357070923e-02,3.438812121748924255e-02,-4.168413951992988586e-02,3.299714997410774231e-02,1.465399097651243210e-02
-3.314480185508728027e-02,3.567915037274360657e-02,2.858098782598972321e-02,-1.574465818703174591e-02,2.941819652915000916e-02,4.624820314347743988e-03,-6.155648082494735718e-02,-8.796019107103347778e-02,-5.648367851972579956e-02
-2.357751317322254181e-02,-2.256056293845176697e-02,-2.616415731608867645e-02,-3.056030254811048508e-03,1.595894247293472290e-02,-1.657682098448276520e-02,-5.978104192763566971e-03,-3.305627265945076942e-03,-2.873492613434791565e-02
-3.572562709450721741e-02,-6.824674457311630249e-02,-5.860438570380210876e-02,-6.116458401083946228e-02,-1.005029454827308655e-01,-7.309889793395996094e-02,-2.961438335478305817e-02,-6.989017874002456665e-02,-3.502371907234191895e-02
-3.054354712367057800e-02,-3.426096588373184204e-02,-1.173401810228824615e-02,-5.918714404106140137e-02,-4.112602025270462036e-02,-1.997726038098335266e-02,-2.633764408528804779e-02,-5.376453977078199387e-03,1.006305404007434845e-02
2.830433286726474762e-02,-6.848720833659172058e-03,-3.074990212917327881e-02,1.671537384390830994e-02,3.255187720060348511e-02,1.666520838625729084e-04,2.008147351443767548e-02,-7.178262807428836823e-03,-3.975451737642288208e-02
8.082619868218898773e-03,1.725278794765472412e-02,6.805896759033203125e-03,-2.506318734958767891e-03,2.093411423265933990e-02,2.648041397333145142e-02,-2.396222949028015137e-02,-1.239806599915027618e-02,1.487988978624343872e-03
-6.302368361502885818e-03,2.487387135624885559e-02,1.332582812756299973e-02,-2.483329270035028458e-03,4.317020252346992493e-02,1.380179263651371002e-02,-3.872384782880544662e-03,8.787047117948532104e-03,-4.228485282510519028e-03
